stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
104081,Carlow at Goldstream (NB),NB_Carlow_NS_Goldstream,48.4492179954596,-123.513097000667,VIC,Victoria Regional Transit System,Langford
104082,Leigh at Goldstream (NB),NB_Leigh_FS_Goldstream,48.4500120476704,-123.518221357963,VIC,Victoria Regional Transit System,Langford
104083,Leigh at EB Hwy 1 On Ramp (NB),NB_Leigh_NS_EB Hwy 1 On Ramp,48.4541329958625,-123.519111000112,VIC,Victoria Regional Transit System,Langford
104084,Leigh at EB Hwy 1 On Ramp (SB),SB_Leigh_FS_EB Hwy 1 On Ramp,48.4528539953384,-123.518888000426,VIC,Victoria Regional Transit System,Langford
104085,Westbound Hwy 1 On Ramp at Leigh Rd (WB),WB_WB Hwy 1 On Ramp_FS_Leigh Rd,48.4555372653593,-123.520210377562,VIC,Victoria Regional Transit System,Langford
104086,McCallum at Shell Gas Station (WB),WB_McCallum_FS_Shell Gas Station,48.453216374031,-123.511308315044,VIC,Victoria Regional Transit System,Langford
104087,Wishart at Allendale (SB),SB_Wishart_FS_Allendale,48.4246789957205,-123.491637999953,VIC,Victoria Regional Transit System,Colwood
104088,Wishart at Tipton (SB),SB_Wishart_FS_Tipton,48.4220241296409,-123.493049332658,VIC,Victoria Regional Transit System,Colwood
104089,Wishart at Stornaway (SB),SB_Wishart_NS_Stornaway,48.4189949673048,-123.495275486351,VIC,Victoria Regional Transit System,Colwood
104090,Wishart at Rockwood (SB),SB_Wishart_FS_Rockwood,48.4155229954964,-123.495415999418,VIC,Victoria Regional Transit System,Colwood
104091,Wishart 3480 block (SB),SB_3480_block_Wishart,48.411805995653,-123.498754000047,VIC,Victoria Regional Transit System,Colwood
104092,Wishart at Bunker (SB),SB_Wishart_FS_Bunker,48.408842219717,-123.500401795254,VIC,Victoria Regional Transit System,Colwood
104093,Latoria at Bezanton (WB),WB_Latoria_NS_Bezanton,48.4071799955482,-123.504255999887,VIC,Victoria Regional Transit System,Colwood
104094,Desmond at Latoria (NB),NB_Desmond_FS_Latoria,48.4115511987261,-123.516803166176,VIC,Victoria Regional Transit System,Langford
104095,Desmond at Wendy (NB),NB_Desmond_NS_Wendy,48.4133681478585,-123.515054332081,VIC,Victoria Regional Transit System,Langford
104096,Sunheights at Columbus (NB),NB_Sunheights_NS_Columbus,48.4173395150347,-123.515568703494,VIC,Victoria Regional Transit System,Langford
104097,Sunheights at Batting (NB),NB_Sunheights_FS_Batting,48.4189385518003,-123.51452934489,VIC,Victoria Regional Transit System,Colwood
104098,Sunheghts at Blue Sky (EB),EB_Sunheghts_NS_Blue Sky,48.4200415514539,-123.512055744304,VIC,Victoria Regional Transit System,Colwood
104099,Fulton at Karger (NB),NB_Fulton_FS_Karger,48.4212339953066,-123.508504000335,VIC,Victoria Regional Transit System,Colwood
104100,Bexhill at Bexhill Place (WB),WB_Bexhill_NS_Bexhill Place,48.4236939956299,-123.510722999468,VIC,Victoria Regional Transit System,Colwood
104101,Cuaulta at Zapata (SB),SB_Cuaulta_FS_Zapata,48.4267722527297,-123.511188935291,VIC,Victoria Regional Transit System,Colwood
104102,Walfred 900 block (WB),WB_900_block_Walfred,48.4275162875862,-123.514093686116,VIC,Victoria Regional Transit System,Langford
104103,Jacklin at Walfred (NB),NB_Jacklin_FS_Walfred,48.4299219702153,-123.517656521185,VIC,Victoria Regional Transit System,Langford
104104,Jacklin 3227 block (NB),NB_3227_block_Jacklin,48.4329339951055,-123.515723000196,VIC,Victoria Regional Transit System,Colwood
104105,McKenzie 2160 block (EB),EB_2160_block_McKenzie,48.4688189957163,-123.312226000616,VIC,Victoria Regional Transit System,Saanich
104106,McCallum at Savory (NB),NB_McCallum_NS_Savory,48.4554922903303,-123.515389519747,VIC,Victoria Regional Transit System,Langford
104107,McCallum at Savory (SB),SB_McCallum_FS_Savory,48.4554383759881,-123.515585186198,VIC,Victoria Regional Transit System,Langford
104108,W Campus at Serpentine (WB),WB_W Campus_FS_Serpentine,48.4374903037868,-123.475559803651,VIC,Victoria Regional Transit System,Colwood
104109,Cuaulta at Zapata (NB),NB_Cuaulta_NS_Zapata,48.4255699783579,-123.509611426157,VIC,Victoria Regional Transit System,Colwood
104110,Admirals at Cowper (WB),WB_Admirals_FS_Cowper,48.4562899955403,-123.413802,VIC,Victoria Regional Transit System,Saanich
104111,Fairfield at Penwell (EB),EB_Fairfield_FS_Penwell,48.42174799553,-123.364135,VIC,Victoria Regional Transit System,Victoria
104112,Millstream at Treanor (SB),SB_Millstream_FS_Treanor,48.4640689153724,-123.499813966352,VIC,Victoria Regional Transit System,Langford
103724,Bay at Wilson (NB),NB_Bay_FS_Wilson,48.4329432524644,-123.382145449668,VIC,Victoria Regional Transit System,Victoria
103726,Bay at Westbourne (EB),EB_Bay_FS_Westbourne,48.4355709955341,-123.364008,VIC,Victoria Regional Transit System,Victoria
103727,Bay at Dowler (EB),EB_Bay_NS_Dowler,48.4354129955341,-123.361428,VIC,Victoria Regional Transit System,Victoria
103728,Bay at Dowler (WB),WB_Bay_FS_Dowler,48.4355609955342,-123.361435,VIC,Victoria Regional Transit System,Victoria
103729,Bay at Quadra (WB),WB_Bay_NS_Quadra,48.4353279955341,-123.357475,VIC,Victoria Regional Transit System,Victoria
103730,Bay at Fifth (EB),EB_Bay_NS_Fifth,48.435171995534,-123.356775,VIC,Victoria Regional Transit System,Victoria
103733,Bay at Cedar Hill (WB),WB_Bay_FS_Cedar Hill,48.4347562955339,-123.3481073,VIC,Victoria Regional Transit System,Victoria
103734,Bay at Cedar Hill (EB),EB_Bay_FS_Cedar Hill,48.4345869955339,-123.347328,VIC,Victoria Regional Transit System,Victoria
103735,Bay at Roseberry (EB),EB_Bay_NS_Roseberry,48.4343929955338,-123.343872,VIC,Victoria Regional Transit System,Victoria
103736,Bay at Roseberry (WB),WB_Bay_FS_Roseberry,48.4345069955338,-123.344041,VIC,Victoria Regional Transit System,Victoria
103738,Bay at Victor (EB),EB_Bay_NS_Victor,48.4340979955337,-123.337872,VIC,Victoria Regional Transit System,Victoria
103739,Bay at Shakespeare (WB),WB_Bay_NS_Shakespeare,48.4340909955337,-123.335426,VIC,Victoria Regional Transit System,Victoria
103740,Bay at Howard (EB),EB_Bay_NS_Howard,48.4339239955336,-123.334653,VIC,Victoria Regional Transit System,Victoria
103741,Jubilee Hospital,Jubilee Hospital,48.4337776169128,-123.327644413635,VIC,Victoria Regional Transit System,Saanich
101827,Sooke Rd at West Shore Pkwy (WB),WB_Sooke Rd_FS_West Shore Pkwy,48.4251284638275,-123.549463691484,VIC,Victoria Regional Transit System,Langford
101860,Sooke Rd at West Shore Pkwy (EB),EB_Sooke Rd_NS_West Shore Pkwy,48.4251884741406,-123.548846170175,VIC,Victoria Regional Transit System,Langford
102019,Bay at Empire (EB),EB_Bay_FS_Empire,48.4348304955339,-123.350714,VIC,Victoria Regional Transit System,Victoria
102034,Trans Can Hwy at Admirals (EB),EB_Trans-Can Hwy_AT_Admirals,48.4594444155923,-123.406460876876,VIC,Victoria Regional Transit System,Saanich
102171,Haliburton at Arsenault (WB),WB_Haliburton_NS_Arsenault Pl,48.5142650031611,-123.375166797091,VIC,Victoria Regional Transit System,Saanich
102172,Haliburton at Del Monte (EB),EB_Haliburton_NS_Del Monte,48.5141795308274,-123.37873656275,VIC,Victoria Regional Transit System,Saanich
102173,Haliburton at Del Monte (WB),WB_Haliburton_FS_Del Monte,48.5143219846368,-123.378848386734,VIC,Victoria Regional Transit System,Saanich
102174,McKenzie at Burnside (WB),WB_McKenzie_NS_Burnside Rd,48.4626336456004,-123.401728742273,VIC,Victoria Regional Transit System,Saanich
102175,McKenzie at Burnside (EB),EB_McKenzie_FS_Burnside Rd,48.4626086010107,-123.401503126979,VIC,Victoria Regional Transit System,Saanich
102178,McKenzie at Hwy 1 (WB),WB_McKenzie_NS_Hwy 1,48.4602836125351,-123.404536468833,VIC,Victoria Regional Transit System,Saanich
102179,McKenzie at Hwy 1 (EB),EB_McKenzie_FS_Hwy 1,48.4604326950601,-123.403646129939,VIC,Victoria Regional Transit System,Saanich
100842,Veteran's Memorial Pkwy at Langford Pkwy (NB),NB_Veteran Memorial_at_Langford Pkwy,48.4409843335386,-123.502543561304,VIC,Victoria Regional Transit System,Langford
100832,Admirals at Hallowell (SB),SB_Admirals_at_Hallowell,48.4470803986298,-123.426514282832,VIC,Victoria Regional Transit System,View Royal
100560,Westhills Exchange Bay D,WB_Westhills Exchange_Bay D,48.4454754258674,-123.531404531402,VIC,Victoria Regional Transit System,Langford
100660,Westhills Exchange Bay C,EB_Westhills Exchange_Bay c,48.4455951029084,-123.5316470771,VIC,Victoria Regional Transit System,Langford
100767,Westhills Exchange Bay B,WB_Westhills Exchange_Bay B,48.4457060182245,-123.5318771461,VIC,Victoria Regional Transit System,Langford
100818,Westhills Exchange Bay A,WB_Westhills Exchange_Bay A,48.4458094822822,-123.53208873754,VIC,Victoria Regional Transit System,Langford
101770,Westshore Pkwy farside Landing Lane (NB),NB_Westshore Pkwy_FS_Landing Lane,48.4517028989245,-123.541269065836,VIC,Victoria Regional Transit System,Langford
101735,Westshore Pkwy at Landing Lane (SB),SB_Westshore Pkwy_AT_Landing Lane,48.4516556738717,-123.541589476455,VIC,Victoria Regional Transit System,Langford
101732,Westshore Pkwy at Westhills Dr (NB),NB_Westshore Pkwy_AT_Westhills Dr,48.448056259717,-123.539810818759,VIC,Victoria Regional Transit System,Langford
101778,Admirals at Maplebank (NB),NB_Admirals_FS_Maplebank,48.4418306800342,-123.427809174137,VIC,Victoria Regional Transit System,Esquimalt
101771,Admirals Rd at Maplebank (SB),SB_Admirals_NS_Maplebank,48.441732995536,-123.427902,VIC,Victoria Regional Transit System,Esquimalt
101824,Metchosin Rd at Raynerwood Pl (SB),SB_Metchosin Rd_FS_Raynerwood,48.4230583452902,-123.487873351856,VIC,Victoria Regional Transit System,Colwood
101678,Westshore Pkwy AT Westhills Dr (SB),SB_Westshore Pkwy_AT_Westhills Dr,48.4471009484336,-123.539778010918,VIC,Victoria Regional Transit System,Langford
101062,Stautw Rd FS Pullock (SB),SB_Stautw Rd_FS_Pullock,48.5902665295858,-123.387378460077,VIC,Victoria Regional Transit System,East Saanich 2
101048,McCallum Rd AT Gateway (WB),WB_McCallum Rd_AT_Gateway,48.4591679606263,-123.502842289861,VIC,Victoria Regional Transit System,Langford
101779,Mills Rd at West Saanich (EB),EB_Mills Rd_FS_West Saanich,48.6553049955989,-123.444879,VIC,Victoria Regional Transit System,North Saanich
101813,Mills Rd at 1620 Block (EB),EB_Mills Rd_AT_1620 Block,48.6553179955989,-123.432028,VIC,Victoria Regional Transit System,North Saanich
101814,Mills Rd at 1893 Block (EB),EB_Mills Rd_AT_1893 Block,48.6552699955989,-123.424966,VIC,Victoria Regional Transit System,North Saanich
101817,Carey Rd at Ravine (SB),SB_Carey Rd_FS_Ravine Way,48.4560576844567,-123.377365274742,VIC,Victoria Regional Transit System,Saanich
900000,Victoria Transit Centre,,48.4407627355357,-123.3704351,VIC,Victoria Regional Transit System,Victoria
930000,Langford Transit Centre,,48.4447044980458,-123.519502524728,VIC,Victoria Regional Transit System,Langford
101979,Hwy 1 On Ramp at Leigh Rd (EB),EB_Hwy 1 On Ramp_AT_Leigh Rd,48.4542317082489,-123.518648133049,VIC,Victoria Regional Transit System,Langford
101978,Burnside Rd W at Heritage (EB),EB_Burnside Rd W_AT_Heritage,48.4634827916774,-123.412627944856,VIC,Victoria Regional Transit System,Saanich
100905,Superior St farside Oswego St (WB),WB_Superior_FS_Oswego ,48.4197603841795,-123.376581154762,VIC,Victoria Regional Transit System,Victoria
100946,Superior farside Montreal (WB),WB_Superior St_FS_Montreal St,48.4212450514897,-123.379698327706,VIC,Victoria Regional Transit System,Victoria
102111,May at Eberts (WB),WB_May_NS_Eberts,48.4110349563746,-123.34563116687,VIC,Victoria Regional Transit System,Victoria
102123,Florence Lake Rd at Rhapsody (NB),NB_Florence Lake Rd_FS_Rhapsody,48.457873819611,-123.509564478365,VIC,Victoria Regional Transit System,Langford
100952,Jimmy at Stautw (NB),NB_Jimmy_FS_Stautw,48.5883703451608,-123.37867717445,VIC,Victoria Regional Transit System,East Saanich 2
100954,Douglas farside Superior (SB),SB_Douglas_FS_Superior,48.4177654127056,-123.365813629398,VIC,Victoria Regional Transit System,Victoria
100983,Foul Bay nearside Beaven (SB),SB_Foul Bay_NS_Beaven,48.4142453488302,-123.327929508445,VIC,Victoria Regional Transit System,Victoria
101007,Stautw farside Church (SB),SB_Stautw_FS_Church,48.5891438191122,-123.385215031074,VIC,Victoria Regional Transit System,East Saanich 2
101029,Mt Newton Cross Rd at Church (NB),NB_Mt Newton Cross_FS_Church,48.5911151755663,-123.384563135262,VIC,Victoria Regional Transit System,East Saanich 2
101976,Wilkinson 3934 Block (SB),SB_Wilkinson_AT_3934 Block,48.4705808466749,-123.412584066744,VIC,Victoria Regional Transit System,Saanich
101491,Westshore Pkwy at Kettle Lake Dr (SB),SB_Westshore Pkwy_FS_Kettle_Lake Dr,48.4536907625629,-123.541664215495,VIC,Victoria Regional Transit System,Langford
101677,Stelly's Cross Rd FS Gowdy (EB),EB_Stelly's_Cross Rd_FS_Gowdy,48.5796039637215,-123.443526298438,VIC,Victoria Regional Transit System,Central Saanich
101981,Langford Pkwy at Lakepoint (WB),WB_Langford Pkwy_FS_Lakepoint ,48.4452715053993,-123.533845233948,VIC,Victoria Regional Transit System,Langford
102017,Benvenuto at Tod Inlet (NB),NB_Benvenuto_AT_Tod Inlet,48.5624889955717,-123.464226,VIC,Victoria Regional Transit System,Central Saanich
102028,Bay at Prior (WB),WB_Bay_FS_Prior,48.4351448400237,-123.353812888993,VIC,Victoria Regional Transit System,Victoria
102068,Sooke Rd at Carran (EB),EB_Sooke Rd_FS_Carran,48.4322720022021,-123.49715841858,VIC,Victoria Regional Transit System,Colwood
101127,Langford Pkwy AT Attree Ave (WB),WB_Langford Pkwy_NS_Attree Ave,48.4431476118762,-123.507914381329,VIC,Victoria Regional Transit System,Langford
101177,Langford Pkwy AT Veterans Memorial Pkwy (WB),WB_Langford Pkwy_FS_Veterans_Memorial_Pkwy,48.4422268011692,-123.503873681845,VIC,Victoria Regional Transit System,Langford
101178,Westshore Pkwy AT Bombardier (NB),NB_Westshore Pkwy_FS_Bombardier,48.4441515896879,-123.536559954848,VIC,Victoria Regional Transit System,Langford
101184,Westshore Pkwy AT Bombardier (SB),SB_Westshore Pkwy_FS_Bombardier,48.4436918742873,-123.536335816369,VIC,Victoria Regional Transit System,Langford
101185,Westshore Pkwy AT Commander Crt (NB),NB_Westshore Pkwy_FS_Commander Crt,48.4420880196988,-123.535394220071,VIC,Victoria Regional Transit System,Langford
101334,Westshore Pkwy AT Commander Crt (SB),SB_Westshore Pkwy_FS_Commander Crt,48.4415274837269,-123.536085808885,VIC,Victoria Regional Transit System,Langford
101489,Westshore Pkwy AT Kettle Lake Dr (NB),NB_Westshore Pkwy_FS_Kettle_Lake Dr,48.4541247890367,-123.541398807082,VIC,Victoria Regional Transit System,Langford
101558,Goldstream AT 1170 Block (WB),WB_Goldstream_AT_1170 Block,48.4497537660296,-123.524526838083,VIC,Victoria Regional Transit System,Langford
101649,Goldstream AT Leigh Rd (WB),WB_Goldstream_FS_Leigh Rd,48.4497095754168,-123.518835533882,VIC,Victoria Regional Transit System,Langford
102008,West Saanich at 4392 Blk (SB),SB_West Saanich_AT_4392 Blk,48.4894722746059,-123.386188509264,VIC,Victoria Regional Transit System,Saanich
101995,Government at Wharf (SB),SB_Government_FS_Wharf,48.4222748398785,-123.368645280412,VIC,Victoria Regional Transit System,Victoria
100136,Metchosin at Cotlow (NB),NB_Metchosin_NS Cotlow,48.4144525327798,-123.483313388403,VIC,Victoria Regional Transit System,Colwood
100154,Metchosin at Kenning (SB),SB_Metchosin_FS_Kenning,48.4139322987706,-123.483560544155,VIC,Victoria Regional Transit System,Colwood
800001,Uvic Exchange,Uvic Exchange,48.4661822580464,-123.30868495755,VIC,Victoria Regional Transit System,Saanich
102001,Happy Valley at Walfred (SB),SB_Happy Valley_NS_Walfred,48.4312985524694,-123.527555218893,VIC,Victoria Regional Transit System,Langford
102006,Happy Valley at Walfred (NB),NB_Happy Valley_NS_Walfred,48.4308097658629,-123.527952834735,VIC,Victoria Regional Transit System,Langford
102147,Sooke at Saseenos (WB),WB_Sooke_NS_Saseenos,48.3910394344452,-123.670601605452,VIC,Victoria Regional Transit System,Sooke
100510,Bowker at Monteith (EB),EB_Bowker_FS_Monteith,48.4323955586523,-123.308338377792,VIC,Victoria Regional Transit System,Oak Bay
100429,William Head at Pearson College (EB),EB_William Head_FS_Pearson College,48.3512579223571,-123.546255224327,VIC,Victoria Regional Transit System,Metchosin
100435,William Head at Pearson College (WB),WB_William Head_NS_Pearson College,48.3513451148057,-123.546213037827,VIC,Victoria Regional Transit System,Metchosin
100465,William Head at Sandgate (SB),SB_William Head_FS_Sandgate,48.3532569955096,-123.547301,VIC,Victoria Regional Transit System,Metchosin
100157,Swartz Bay at Bay B (SB),SB_Swartz Bay_AT_Bay B,48.6880014248094,-123.412147587587,VIC,Victoria Regional Transit System,North Saanich
100917,Fifth at Malaview (NB),NB_Fifth_NS_Malaview,48.6566919955993,-123.400434,VIC,Victoria Regional Transit System,Sidney
101549,Langofrd Parkway at Eagle Ridge Arena,EB_980 block_Langford Parkway,48.4433633918469,-123.519644039545,VIC,Victoria Regional Transit System,Langford
100158,Langford Parkway at Lakepoint Bay F (EB),EB_Langford Parkway_NS_Lakepoint_Bay F,48.4450641892317,-123.533558378747,VIC,Victoria Regional Transit System,Langford
100349,Carey at Ravine (NB),NB_Carey_NS_Ravine,48.455610926148,-123.37694286185,VIC,Victoria Regional Transit System,Saanich
101556,Langford Parkway at Eagle Ridge Arena,WB_1070 block_Langford Parkway,48.4435358557439,-123.520528745013,VIC,Victoria Regional Transit System,Langford
101565,Langford Parkway at Westhills Stadium,WB_1100 block_Langford Parkway,48.4439466845713,-123.526894610936,VIC,Victoria Regional Transit System,Langford
101593,Langford Parkway at Westhills Stadium,EB_1100 block_Langford Parkway,48.4437378583366,-123.526934672387,VIC,Victoria Regional Transit System,Langford
100941,Esquimalt at Harbour (WB),WB_Esquimalt_FS_Harbour,48.4282785332966,-123.375570282082,VIC,Victoria Regional Transit System,Victoria
100930,Esquimalt at Harbour (EB),EB_Esquimalt_NS_Harbour,48.4281727292803,-123.375318366779,VIC,Victoria Regional Transit System,Victoria
101626,Langford Parkway at Langford Lake Road,WB_Langford Parkway_AT_1300 Blk,48.4451258263011,-123.53591118366,VIC,Victoria Regional Transit System,Langford
101688,Langford Parkway at Langford Lake Road,EB_1300 block_Langford Parkway,48.4448863301961,-123.535861188952,VIC,Victoria Regional Transit System,Langford
